author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,status,stick_position,text,text_extra,trans_btn_style,user_buried,user_digged,share_info_acl_code,share_info_acl_extra,share_info_desc,share_info_title,share_info_url,user_account_labels,user_ad_cover_url,user_advance_feature_item_order,user_advanced_feature_info,user_avatar_thumb_uri,user_avatar_thumb_url_list,user_avatar_thumb_url_prefix,user_bold_fields,user_can_message_follow_status_list,user_can_set_geofencing,user_cha_list,user_cover_url,user_custom_verify,user_enterprise_verify_reason,user_events,user_followers_detail,user_geofencing,user_homepage_bottom_toast,user_item_list,user_mutual_relation_avatars,user_need_points,user_nickname,user_platform_sync_info,user_relative_users,user_search_highlight,user_sec_uid,user_shield_edit_field_info,user_type_label,user_uid,user_unique_id,user_user_profile_guide,user_user_tags,user_white_cover_url,sentiment
False,7270581708175576353,7280633086092509985,0,el,,1695154502,0,,False,,False,,0,0,0,1,0,έχουν χάσει το παιχνίδι δεν μπορούν να ελέγξουν τίποτα,[],1,False,0,0,{},Εφη Ιωαννιδου790のコメント: έχουν χάσει το παιχνίδι δεν μπορούν να ελέγξουν τίποτα,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7041603423343805445&preview_pb=0&share_comment_id=7280633086092509985&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/6c459367278c3eeea4b0b909ce006e67,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6c459367278c3eeea4b0b909ce006e67~c5_100x100.jpg?lk3s=30310797&nonce=18902&refresh_token=eb16ba93507f5a19c58a5d0cc451112c&x-expires=1719345600&x-signature=QMQ80Y21ZJ4Dy%2FsXYZji3wiICKY%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6c459367278c3eeea4b0b909ce006e67~c5_100x100.jpeg?lk3s=30310797&nonce=40295&refresh_token=22d5a693339cf068db00edb4290db62a&x-expires=1719345600&x-signature=OkPhMS%2BQE41pK5d3gEhSKFUMaiM%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Εφη Ιωαννιδου790,,,,MS4wLjABAAAAafh_fjg9Sgq4udSOPmNXKbTgtzFVruvkAeMhfjskFYC7zOtGaA0OUH_-NKaXg3y6,,,7041603423343805445,efiioannidou1,,,,0.0
False,7270581708175576353,7284461176950817569,0,el,,1696046049,0,,False,,False,,1,0,0,1,0,Σωτήρα μας 🥰😂😂😂😂,[],1,False,0,0,{},Timoleonのコメント: Σωτήρα μας 🥰😂😂😂😂,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6918884102599279622&preview_pb=0&share_comment_id=7284461176950817569&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,musically-maliva-obj/1594805258216454,"['https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&nonce=6054&refresh_token=563be84ac9f66d3aca2b9243d4faf640&x-expires=1719345600&x-signature=urdfNfBFrUh8wD9cWGfCFZ1bJMo%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpeg?lk3s=30310797&nonce=45931&refresh_token=c05b14804cb95ac4875c64e2c0f9c80f&x-expires=1719345600&x-signature=uFYynh02G5JQDfH675bPdsB441s%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Timoleon,,,,MS4wLjABAAAA7WOtKgLUS2fNQqdHV9Jq6QWwLd6mzvZpPc83ibSsIIXP8L9PmW1SUCeivUHkiplL,,,6918884102599279622,athens017,,,,0.0
False,7270581708175576353,7298250345297052449,0,,,1699256389,0,,False,,False,,0,0,0,1,0,😂,[],0,False,0,0,{},Παναγιώτης Ξεπαπαδάκηςのコメント: 😂,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7287924602217628705&preview_pb=0&share_comment_id=7298250345297052449&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/e9909b38550364ed65f7e4711214de9f,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e9909b38550364ed65f7e4711214de9f~c5_100x100.jpg?lk3s=30310797&nonce=98488&refresh_token=f7a3b048fbc6542bb2123181f31c0660&x-expires=1719345600&x-signature=RupADklFMEY92luaNpNggaPQUz8%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e9909b38550364ed65f7e4711214de9f~c5_100x100.jpeg?lk3s=30310797&nonce=52473&refresh_token=474528e706238472cdaefc68eb5734ef&x-expires=1719345600&x-signature=762%2FTE8rj%2Fz5RNZxuOIxb63PqJI%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Παναγιώτης Ξεπαπαδάκης,,,,MS4wLjABAAAA10Tecf26jXhuzRktD7GzROt1GOE7sF9rmPmJShG69xWLU4hMIrTXzs5blWWYrjXh,,,7287924602217628705,panosxepa,,,,0.0
False,7270581708175576353,7292006882398274336,0,,,1697802696,0,,False,,False,,0,0,0,1,0,👍👍,[],0,False,0,0,{},Cristina Cristina ❤️のコメント: 👍👍,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7154269834548823046&preview_pb=0&share_comment_id=7292006882398274336&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/d42f7c7d954fe888e9575ec5bbf457c4,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d42f7c7d954fe888e9575ec5bbf457c4~c5_100x100.jpg?lk3s=30310797&nonce=31051&refresh_token=bedcfeb591bce46f24928b80575ece86&x-expires=1719345600&x-signature=SrPfDv%2BhI0FhVOAjp16t2VvQans%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d42f7c7d954fe888e9575ec5bbf457c4~c5_100x100.jpeg?lk3s=30310797&nonce=99434&refresh_token=0416833a43926cdcc7ee0be5bb312f21&x-expires=1719345600&x-signature=tm9HIHGHYuF4GonfsLW2uK7swF4%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Cristina Cristina ❤️,,,,MS4wLjABAAAAZhWpTUThldh8Y58B3F3aP-aLdB_o7vX8FDFPOrfIR-MA3k1QkdM4PKTi_Qf8k4PN,,,7154269834548823046,user1191146854884,,,,0.0
False,7270581708175576353,7283558446930166561,0,el,,1695835632,0,,False,,False,,0,0,0,1,0,Οοο τι στο καλοοο,[],1,False,0,0,{},харのコメント: Οοο τι στο καλοοο,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6753235419436286981&preview_pb=0&share_comment_id=7283558446930166561&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/2ae7c49e532379785eb7d470a0770ffb,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2ae7c49e532379785eb7d470a0770ffb~c5_100x100.jpg?lk3s=30310797&nonce=35800&refresh_token=0d9ef75ed5ffdf2c14310e602f05ac42&x-expires=1719345600&x-signature=ZfafYxxyNxbQAfGeMNSm3TOSeQU%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2ae7c49e532379785eb7d470a0770ffb~c5_100x100.jpeg?lk3s=30310797&nonce=47467&refresh_token=9d1e521d90d1aec2fb802ea8c9294538&x-expires=1719345600&x-signature=hNEAqOHKmbOX%2F%2BiUfPMcQ57o9rA%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,хар,,,,MS4wLjABAAAAkCbD3AOdL5wrxGQ6eOEf0EjlGHCN1Q5NULW7ajyt1PW46yWzlXVTRcBW4dcRvfqH,,,6753235419436286981,xarhs_orf,,,,0.0
False,7270581708175576353,7282862405033739040,0,el,,1695673574,1,,False,,False,,0,0,0,1,0,μια χαρά τα λες 🥰,[],1,False,0,0,{},Τζεράνιのコメント: μια χαρά τα λες 🥰,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6793308812726043654&preview_pb=0&share_comment_id=7282862405033739040&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/7336406598850707461,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7336406598850707461~c5_100x100.jpg?lk3s=30310797&nonce=91787&refresh_token=acb2dc0860880c5ad5884c5a370421ee&x-expires=1719345600&x-signature=XdMm9n7Wy4wwG%2Fc%2BXmhjlURMbsY%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7336406598850707461~c5_100x100.jpeg?lk3s=30310797&nonce=61702&refresh_token=34de02f4d4e73270bd809a3fa9b2d115&x-expires=1719345600&x-signature=cVQ%2FJbcps8tPz%2FeywZXEHZlUhH0%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Τζεράνι,,,,MS4wLjABAAAASB-UmdPFLGKj7CnBUEexBYOrMDQ0WKo5ojNmMyviqG-yatITEWwFM7FHYEN0E3KX,,,6793308812726043654,panostzerani,,,,0.0
False,7270581708175576353,7301637134706918177,0,,,1700044918,0,,False,,False,,0,0,0,1,0,😂😂😂😂😂😂,[],0,False,0,0,{},Kristianoのコメント: 😂😂😂😂😂😂,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7296209663246205984&preview_pb=0&share_comment_id=7301637134706918177&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,musically-maliva-obj/1594805258216454,"['https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&nonce=48801&refresh_token=8ce83a5d8b886fcff2f4fe989580ff19&x-expires=1719345600&x-signature=urdfNfBFrUh8wD9cWGfCFZ1bJMo%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpeg?lk3s=30310797&nonce=33305&refresh_token=60ade938c1471c9a11989aa4ac95db81&x-expires=1719345600&x-signature=uFYynh02G5JQDfH675bPdsB441s%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Kristiano,,,,MS4wLjABAAAA4sEa32oun9Yl53m6i6AojjpV6si8mTgCjyAYZfhccdgErhDuXX1M4FDzRKwDJaaw,,,7296209663246205984,user24465860137911,,,,0.0
False,7270581708175576353,7288901407464850209,0,,,1697079920,1,,False,,False,,0,0,0,1,0,😂😂😂😂😅😅😅,[],0,False,0,0,{},afraのコメント: 😂😂😂😂😅😅😅,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7129601660687025157&preview_pb=0&share_comment_id=7288901407464850209&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/0b5c1cbe0ef7e4ebd933f9a9c8051f07,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0b5c1cbe0ef7e4ebd933f9a9c8051f07~c5_100x100.jpg?lk3s=30310797&nonce=70876&refresh_token=fd97a4bf5bdb0548fb6ad83d805d6436&x-expires=1719345600&x-signature=06wIKt%2BzMgaXjouLo%2B6Va9BjhVg%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/0b5c1cbe0ef7e4ebd933f9a9c8051f07~c5_100x100.jpeg?lk3s=30310797&nonce=53358&refresh_token=3d9c339a1e29208fefb4973071c37eb8&x-expires=1719345600&x-signature=T8lyke1p03%2BgMIIbSOSw5yPXDRY%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,afra,,,,MS4wLjABAAAA0BPBfkQj3mr1Fp0K3tec4G29T4rbP_p1KeeqWGW3zSJNXCaYmQEU498w5l7NFUMi,,,7129601660687025157,afranikos,,,,0.0
False,7270581708175576353,7283624693323170592,0,el,,1695851073,0,,False,,False,,0,0,0,1,0,μπράβο ρε μάγκα 😏😏,[],1,False,0,0,{},.Giannisのコメント: μπράβο ρε μάγκα 😏😏,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6925510219818058758&preview_pb=0&share_comment_id=7283624693323170592&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/a7496f35f1f90b841b8ad315bfed4a7f,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7496f35f1f90b841b8ad315bfed4a7f~c5_100x100.jpg?lk3s=30310797&nonce=53712&refresh_token=23044d35ced1341246882d382bf44f2a&x-expires=1719345600&x-signature=YJZihhDs6a5f6hq0H5XguJfYVrc%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7496f35f1f90b841b8ad315bfed4a7f~c5_100x100.jpeg?lk3s=30310797&nonce=90147&refresh_token=09a3c98d5048fec08a4a1db1c8477245&x-expires=1719345600&x-signature=vNRVDEd0hWmxM3IoBKQN1ANf3Q4%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,.Giannis,,,,MS4wLjABAAAAZVWfWQp5KBNQMy8R5f-OleOeg7UDca8tfdANmNn4PLHD-9tSrJuWAN2KAuZ3v6Lc,,,6925510219818058758,_giannis36,,,,0.0
False,7270581708175576353,7280446342952911648,0,el,,1695111059,1,,False,,False,,0,0,0,1,0,τίνος είσαι εσύ καμάρι μου..,[],1,False,0,0,{},Name by requestのコメント: τίνος είσαι εσύ καμάρι μου..,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7203417296308061190&preview_pb=0&share_comment_id=7280446342952911648&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/9e249b854061b50c69d272207b53f7f6,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/9e249b854061b50c69d272207b53f7f6~c5_100x100.jpg?lk3s=30310797&nonce=65062&refresh_token=6d4193f9b4a9640e53b100991109edaa&x-expires=1719345600&x-signature=upgc9LQx3m%2BVs0yIpgMgbJFPnVI%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/9e249b854061b50c69d272207b53f7f6~c5_100x100.jpeg?lk3s=30310797&nonce=27166&refresh_token=06b7746334b9a1e24863d917024414ea&x-expires=1719345600&x-signature=Xo560WuT16duJggrRsc%2B%2F%2FxA8ZI%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Name by request,,,,MS4wLjABAAAA8HuZYw0yQkJhrA61kuUzy8L8xicYM2lSzwSMDnoY7Op4TZsKmNpb-EMvzqExWSkj,,,7203417296308061190,osalitvt637,,,,0.0
False,7270581708175576353,7296215244488409889,0,,,1698782511,0,,False,,False,,0,0,0,1,0,😂😂😂😂😂,[],0,False,0,0,{},⚜️のコメント: 😂😂😂😂😂,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7236808586083927046&preview_pb=0&share_comment_id=7296215244488409889&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/1acb0f4d7fa01bd21d23acebd4f67f46,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1acb0f4d7fa01bd21d23acebd4f67f46~c5_100x100.jpg?lk3s=30310797&nonce=16686&refresh_token=f3d691310930df9b65b793a29a5d6b8a&x-expires=1719345600&x-signature=sS%2FGr3KKjGbKlfbZHKjMxJ6YRXE%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/1acb0f4d7fa01bd21d23acebd4f67f46~c5_100x100.jpeg?lk3s=30310797&nonce=4423&refresh_token=7cc843b2112a80a62cff9b0ed6c62cc3&x-expires=1719345600&x-signature=rOlJtAcmeSO7hMR8WK2IVi0pp78%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,⚜️,,,,MS4wLjABAAAAd01YWPEahYAVUAXh-tRLGW7-Dkdy6WMFheiYNfncMtIwU0TWtoC0a7fBxYiSdQRL,,,7236808586083927046,out4tis.s,,,,0.0
False,7270581708175576353,7289709843672597280,0,,,1697267872,0,,False,,False,,0,0,0,1,0,😂😂😂😂😂😂,[],0,False,0,0,{},Anastasia_petropoulou_.のコメント: 😂😂😂😂😂😂,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7134736602764411909&preview_pb=0&share_comment_id=7289709843672597280&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/7140731763927711749,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7140731763927711749~c5_100x100.jpg?lk3s=30310797&nonce=71707&refresh_token=5b7a491a50ce14f1d33ac17c00b15f21&x-expires=1719345600&x-signature=eeGL0lc1f7vJ%2BfIhzHatX1tOTsU%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7140731763927711749~c5_100x100.jpeg?lk3s=30310797&nonce=95398&refresh_token=2fbbb15755afe21e9b85f569d271aa7f&x-expires=1719345600&x-signature=gus2ESK91Jtoqh6AN7ISu2jYJOY%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Anastasia_petropoulou_.,,,,MS4wLjABAAAANGnOkN1mV1f8JfWsU83Cm52D2KA6XmVaulQlCIl-SvTteGjrEzHbCKQ_Gteg7NQr,,,7134736602764411909,anastasia_petropoulou_56,,,,0.0
False,7270581708175576353,7296811424515998496,0,,,1698921334,0,,False,,False,,0,0,0,1,0,😏😏😏😏,[],0,False,0,0,{},ευη κοπανουのコメント: 😏😏😏😏,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6812295826968642566&preview_pb=0&share_comment_id=7296811424515998496&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/7322965593580929030,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7322965593580929030~c5_100x100.jpg?lk3s=30310797&nonce=27765&refresh_token=982e45f91dd8bddb83250c96cf2e180e&x-expires=1719345600&x-signature=8Wn325gjhX2INilVZJp%2F9is2%2FjQ%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7322965593580929030~c5_100x100.jpeg?lk3s=30310797&nonce=42220&refresh_token=56bbb6ba33c5cddecf23d2950fecdb41&x-expires=1719345600&x-signature=A6Cl51r%2FGWUwatHA%2Bc3NWdXZ7Uc%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,ευη κοπανου,,,,MS4wLjABAAAAltQTvFLw4dv8yWHIgT4b0StoJVSzXfetc-GGb48b-fdpYlb-JIcDERZmZIP5-JIt,,,6812295826968642566,evikop64,,,,0.0
False,7270581708175576353,7282749611223139104,0,el,,1695647324,0,,False,,False,,0,0,0,1,0,Ψηφιστε με θα χει πολλες εκδρομές μαγκες,[],1,False,0,0,{},giorgos😍のコメント: Ψηφιστε με θα χει πολλες εκδρομές μαγκες,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=6769985634557838342&preview_pb=0&share_comment_id=7282749611223139104&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/5c3a703a7765627e8c6a70b3f16f9c19,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5c3a703a7765627e8c6a70b3f16f9c19~c5_100x100.jpg?lk3s=30310797&nonce=55810&refresh_token=7acc2a0f8f1286f123ebaa52bbd15eff&x-expires=1719345600&x-signature=LY95el7dsL0QIEcim0OLCBuGDx8%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5c3a703a7765627e8c6a70b3f16f9c19~c5_100x100.jpeg?lk3s=30310797&nonce=781&refresh_token=3696f087a0a02af51e151df045eccdc5&x-expires=1719345600&x-signature=qviieI%2BPkK%2FAfIVulFb%2BPm1GOTc%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,giorgos😍,,,,MS4wLjABAAAAa-t9m_mAnGMrsvF6WP67IoSyWAOwCEcihWFjTwr0mwX2CLbwLuPxZg9yTm9MYGAA,,,6769985634557838342,8iwietgtd,,,,0.0
False,7270581708175576353,7295119257737151265,0,el,,1698527335,0,,False,,False,,1,0,0,1,0,τα μισά δικεοματα πήραμε εμείς η αγρότες εγώ 450 στρέμματα γη και αντί να πάρω 23000€ πήρα 4000€,[],1,False,0,0,{},_Derkas_のコメント: τα μισά δικεοματα πήραμε εμείς η αγρότες εγώ 450 στρέμματα γη και αντί να πάρω 23000€ πήρα 4000€,Δεν πρόκειται να εκκενώσουμε την Ελλάδα  #fyp #φοργιου #tiktokgreece #fypgreece ,https://m.tiktok.com/v/7270581708175576353.html?_d=eelk5ke8b4e72f&comment_author_id=7007774330525058054&preview_pb=0&share_comment_id=7295119257737151265&share_item_id=7270581708175576353&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/e789b66fda8b93c5004871624a82dfd1,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e789b66fda8b93c5004871624a82dfd1~c5_100x100.jpg?lk3s=30310797&nonce=786&refresh_token=e616b4220594b988f98592fa868a7cda&x-expires=1719345600&x-signature=HCf5CSsvJj6Q9MkQ%2F75GkcfNLkg%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e789b66fda8b93c5004871624a82dfd1~c5_100x100.jpeg?lk3s=30310797&nonce=80773&refresh_token=31cd87dcb94326e7a4153f27fbeb2096&x-expires=1719345600&x-signature=%2FYsazF1oL5Ty6vT5rHMqph1DZQU%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,_Derkas_,,,,MS4wLjABAAAAw8jqYutub2ty-j1bQEmnufD6PldrpKi80tkOH01MTJYtWeuu4JKYc4vZJlRZ6Pl6,,,7007774330525058054,_derkas_,,,,0.0
False,7285026666273967392,7285116946427904801,0,en,,1696198511,12,,False,,False,,0,0,0,1,0,love this pr so much,[],1,False,0,0,{},dorianのコメント: love this pr so much,Αποκηρύσσει τον τραμπούκο Δήμαρχο Μπέο;,https://m.tiktok.com/v/7285026666273967392.html?_d=eelk5ke8b4e72f&comment_author_id=205939006629400576&preview_pb=0&share_comment_id=7285116946427904801&share_item_id=7285026666273967392&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-maliva-avt-0068/e01f2aadb9b3b40dddbfaaf14a060e2c,"['https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e01f2aadb9b3b40dddbfaaf14a060e2c~c5_100x100.jpg?lk3s=30310797&nonce=20508&refresh_token=816f50ffeb0f25a5a4618c13c9b06532&x-expires=1719345600&x-signature=QzERDBBvEH3Ork%2FbamrMnEWS5RU%3D&shp=30310797&shcp=-', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e01f2aadb9b3b40dddbfaaf14a060e2c~c5_100x100.jpeg?lk3s=30310797&nonce=6677&refresh_token=856124985a83af8d94ace5c1a6e19f9c&x-expires=1719345600&x-signature=wP499hfA2GpyNCQy29UwDIkCbgY%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,dorian,,,,MS4wLjABAAAAawGyVVHePRQVYTWG1c903CL56aLXDF28JrpanxNseQde07GbY9TCQPKDgVv_HozK,,,205939006629400576,doriangraysroom,,,,0.35
False,7285026666273967392,7288017870906245920,0,en,,1696873920,2,,False,,False,,0,0,0,1,0,Kale p me vrhkate emena th star,[],1,False,0,0,{},Christine Anneのコメント: Kale p me vrhkate emena th star,Αποκηρύσσει τον τραμπούκο Δήμαρχο Μπέο;,https://m.tiktok.com/v/7285026666273967392.html?_d=eelk5ke8b4e72f&comment_author_id=92717944484347904&preview_pb=0&share_comment_id=7288017870906245920&share_item_id=7285026666273967392&sharer_language=ja-JP&source=h5_m&u_code=0,,,,,tos-useast2a-avt-0068-euttp/3379935715249a92ad37d4abe7bab93b,"['https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3379935715249a92ad37d4abe7bab93b~c5_100x100.jpg?lk3s=30310797&nonce=65889&refresh_token=4e4d3f771cbec8b75ba195aaa618c18a&x-expires=1719345600&x-signature=ZdWr4D0Koaj50kac%2F%2FsMpMTf%2FvE%3D&shp=30310797&shcp=-', 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3379935715249a92ad37d4abe7bab93b~c5_100x100.jpeg?lk3s=30310797&nonce=43352&refresh_token=701820f40aa8de4afa3c8e4fd0e9d036&x-expires=1719345600&x-signature=QizS5LkYLxow5YD1xNiTIR%2F7vTA%3D&shp=30310797&shcp=-']",,,,,,,,,,,,,,,,Christine Anne,,,,MS4wLjABAAAAEkwqYUa7iLetsA2ZiwcCYb3ObikXjuPyjBnrnYHgS0ek67KrXVHrEBzQLmt4vfdz,,,92717944484347904,_dont_mind_me____,,,,0.0
